[Info]
Chopper_Name=B4M03 P 3 ZP0.60b029
Save_Date=Wed Jul 19 17:18:57 2023

TIME(msec);FREQUENCY    ;MEASURED SPEED ;CURRENT RMS   ;MOTION TORQUE NM;TEMPERATURE   ;MOTOR TEMPERAT. ;TARGET SPEED   ;ELEC.BRAKE;
0.003;0;0;0;0;0;0;0;0;
0.040;0;0;0;-1.1;0;0;0;0;
0.065;0;0;0;-1.1;33;0;0;0;
0.090;0;0;0;-1.1;33;36;0;0;
0.116;0;0;0;-1.1;33;36;0;0;
0.141;0;0;0;-1.1;33;36;0;0;
0.166;0;0;0;-1.1;33;36;0;0;
0.190;0;0;0;-1.1;33;36;0;0;
0.215;0;0;0;-1.1;33;36;0;0;
0.239;0;0;0;-1.1;33;36;0;0;
0.264;0;0;0;-1.1;33;36;0;0;
0.289;0;0;0;-1.1;33;36;0;0;
0.314;0;0;0;-1.1;33;36;0;0;
0.339;0;0;0;-1.1;33;36;0;0;
0.364;0;0;0;-1.1;33;36;0;0;
0.389;0;0;0;-1.1;33;36;0;0;
0.415;0;0;0;-1.1;33;36;0;0;
0.432;0;0;0;-1.1;33;36;0;0;
0.449;0;0;0;-1.1;33;36;0;0;
0.468;0;0;0;-1.1;33;36;0;0;
0.492;0;0;0;-1.1;33;36;0;0;
0.519;0;0;0;-1.1;33;36;0;0;
0.543;0;0;0;-1.1;33;36;0;0;
0.569;0;0;0;-1.1;33;36;0;0;
0.593;0;0;0;-1.1;33;36;0;0;
0.619;0;0;0;-1.1;33;36;0;0;
0.642;0;0;0;-1.1;33;36;0;0;
0.669;0;0;0;-1.1;33;36;0;0;
0.693;0;0;0;-1.1;33;36;0;0;
0.719;0;0;0;-1.1;33;36;0;0;
0.742;0;0;0;-1.1;33;36;0;0;
0.769;0;0;0;-1.1;33;36;0;0;
0.793;0;0;0;-1.1;33;36;0;0;
0.819;0;0;0;-1.1;33;36;0;0;
0.843;0;0;0;-1.1;33;36;0;0;
0.864;0;0;0;-1.1;33;36;0;0;
0.888;0;0;0;-1.1;33;36;0;0;
0.906;0;0;0;-1.1;33;36;0;0;
0.931;0;0;0;-1.1;33;36;0;0;
0.948;0;0;0;-1.1;33;36;0;0;
0.974;0;0;0;-1.1;33;36;0;0;
0.999;0;0;0;-1.1;33;36;0;0;
1.024;0;0;0;-1.1;33;36;0;0;
1.048;0;0;0;-1.1;33;36;0;0;
1.071;0;0;0;-1.1;33;36;0;0;
1.097;0;0;0;-1.1;33;36;0;0;
1.121;0;0;0;-1.1;33;36;0;0;
1.146;0;0;0;-1.1;33;36;0;0;
1.170;0;0;0;-1.1;33;36;0;0;
1.195;0;0;0;-1.1;33;36;0;0;
1.219;0;0;0;-1.1;33;36;0;0;
1.243;0;0;0;-1.1;33;36;0;0;
1.269;0;0;0;-1.1;33;36;0;0;
1.293;0;0;0;-1.1;33;36;0;0;
1.355;0;0;0;-1.1;33;36;0;0;
1.379;0;0;0;-1.1;33;36;0;0;
1.404;0;0;0;-1.1;33;36;0;0;
1.428;0;0;0;-1.1;33;36;0;0;
1.453;0;0;0;-1.1;33;36;0;0;
1.477;0;0;0;-1.1;33;36;0;0;
1.503;0;0;0;-1.1;33;36;0;0;
1.527;0;0;0;-1.1;33;36;0;0;
1.553;0;0;0;-1.1;33;36;0;0;
1.578;0;0;0;-1.1;33;36;0;0;
1.603;0;0;0;-1.1;33;36;0;0;
1.627;0;0;0;-1.1;33;36;0;0;
1.652;0;0;0;-1.1;33;36;0;0;
1.676;0;0;0;-1.1;33;36;0;0;
1.702;0;0;0;-1.1;33;36;0;0;
1.726;0;0;0;-1.1;33;36;0;0;
1.752;0;0;0;-1.1;33;36;0;0;
1.776;0;0;0;-1.1;33;36;0;0;
1.802;0;0;0;-1.1;33;36;0;0;
1.827;0;0;0;-1.1;33;36;0;0;
1.853;0;0;0;-1.1;33;36;0;0;
1.878;0;0;0;-1.1;33;36;0;0;
1.903;0;0;0;-1.1;33;36;0;0;
1.927;0;0;0;-1.1;33;36;0;0;
1.953;0;0;0;-1.1;33;36;0;0;
1.977;0;0;0;-1.1;33;36;0;0;
1.996;0;0;0;-1.1;33;36;0;0;
2.020;0;0;0;-1.1;33;36;0;0;
2.044;0;0;0;-1.1;33;36;0;0;
2.069;0;0;0;-1.1;33;36;0;0;
2.092;0;0;0;-1.1;33;36;0;0;
2.117;0;0;0;-1.1;33;36;0;0;
2.142;0;0;0;-1.1;33;36;0;0;
2.167;0;0;0;-1.1;33;36;0;0;
2.190;0;0;0;-1.1;33;36;0;0;
2.215;0;0;0;-1.1;33;36;0;0;
2.240;0;0;0;-1.1;33;36;0;0;
2.264;0;0;0;-1.1;33;36;0;0;
2.288;0;0;0;-1.1;33;36;0;0;
2.313;0;0;0;-1.1;33;36;0;0;
2.336;0;0;0;-1.1;33;36;0;0;
2.361;0;0;0;-1.1;33;36;0;0;
2.386;0;0;0;-1.1;33;36;0;0;
2.410;0;0;0;-1.1;33;36;0;0;
2.436;0;0;0;-1.1;33;36;0;0;
2.460;0;0;0;-1.1;33;36;0;0;
2.486;0;0;0;-1.1;33;36;0;0;
2.510;0;0;0;-1.1;33;36;0;0;
2.535;0;0;0;-1.1;33;36;0;0;
2.559;0;0;0;-1.1;33;36;0;0;
2.586;0;0;0;-1.1;33;36;0;0;
2.610;0;0;0;-1.1;33;36;0;0;
2.636;0;0;0;-1.1;33;36;0;0;
2.660;0;0;0;-1.1;33;36;0;0;
2.686;0;0;0;-1.1;33;36;0;0;
2.710;0;0;0;-1.1;33;36;0;0;
2.736;0;0;0;-1.1;33;36;0;0;
2.760;0;0;0;-1.1;33;36;0;0;
2.786;0;0;0;-1.1;33;36;0;0;
2.810;0;0;0;-1.1;33;36;0;0;
2.836;0;0;0;-1.1;33;36;0;0;
2.860;0;0;0;-1.1;33;36;0;0;
2.886;0;0;0;-1.1;33;36;0;0;
2.910;0;0;0;-1.1;33;36;0;0;
2.936;0;0;0;-1.1;33;36;0;0;
2.960;0;0;0;-1.1;33;36;0;0;
2.986;0;0;0;-1.1;33;36;0;0;
3.012;0;0;0;-1.1;33;36;0;0;
3.037;0;0;0;-1.1;33;36;0;0;
3.061;0;0;0;-1.1;33;36;0;0;
3.086;0;0;0;-1.1;33;36;0;0;
3.110;0;0;0;-1.1;33;36;0;0;
3.136;0;0;0;-1.1;33;36;0;0;
3.161;0;0;0;-1.1;33;36;0;0;
3.212;0;0;0;-1.1;33;36;0;0;
3.236;0;0;0;-1.1;33;36;0;0;
3.262;0;0;0;-1.1;33;36;0;0;
3.286;0;0;0;-1.1;33;36;0;0;
3.310;0;0;0;-1.1;33;36;0;0;
3.335;0;0;0;-1.1;33;36;0;0;
3.358;0;0;0;-1.1;33;36;0;0;
3.384;0;0;0;-1.1;33;36;0;0;
3.408;0;0;0;-1.1;33;36;0;0;
3.433;0;0;0;-1.1;33;36;0;0;
3.457;0;0;0;-1.1;33;36;0;0;
3.481;0;0;0;-1.1;33;36;0;0;
3.506;0;0;0;-1.1;33;36;0;0;
3.531;0;0;0;-1.1;33;36;0;0;
3.556;0;0;0;-1.1;33;36;0;0;
3.581;0;0;0;-1.1;33;36;0;0;
3.606;0;0;0;-1.1;33;36;0;0;
3.631;0;0;0;-1.1;33;36;0;0;
3.656;0;0;0;-1.1;33;36;0;0;
3.681;0;0;0;-1.1;33;36;0;0;
3.707;0;0;0;-1.1;33;36;0;0;
3.732;0;0;0;-1.1;33;36;0;0;
3.748;0;0;0;-1.1;33;36;0;0;
3.768;0;0;0;-1.1;33;36;0;0;
3.791;0;0;0;-1.1;33;36;0;0;
3.817;0;0;0;-1.1;33;36;0;0;
3.840;0;0;0;-1.1;33;36;0;0;
3.866;0;0;0;-1.1;33;36;0;0;
3.889;0;0;0;-1.1;33;36;0;0;
3.914;0;0;0;-1.1;33;36;0;0;
3.938;0;0;0;-1.1;33;36;0;0;
3.963;0;0;0;-1.1;33;36;0;0;
3.988;0;0;0;-1.1;33;36;0;0;
4.012;0;0;0;-1.1;33;36;0;0;
4.037;0;0;0;-1.1;33;36;0;0;
4.061;0;0;0;-1.1;33;36;0;0;
4.086;0;0;0;-1.1;33;36;0;0;
4.110;0;0;0;-1.1;33;36;140;0;
4.136;0;0;0;-1.1;33;36;140;0;
4.160;0;0;0;-1.1;33;36;140;0;
4.186;0;0;0;-1.1;33;36;140;0;
4.210;0;0;1;-1.1;33;36;140;0;
4.235;0;0;1;-0.4;33;36;140;0;
4.260;0;0;1;-0.4;33;36;140;0;
4.286;0;0;1;-0.4;33;36;140;0;
4.310;0;0;1;-0.4;33;36;189;0;
4.336;0;0;1;-0.4;33;36;189;0;
4.360;0.1;0;1;-0.4;33;36;189;0;
4.385;0.1;0.1;1;-0.4;33;36;189;0;
4.410;0.1;0.1;3;-0.4;33;36;189;0;
4.436;0.1;0.1;3;0.4;33;36;189;0;
4.460;0.1;0.1;3;0.4;34;36;189;0;
4.486;0.1;0.1;3;0.4;34;36;189;0;
4.510;0.1;0.1;3;0.4;34;36;189;0;
4.536;0.1;0.1;3;0.4;34;36;189;0;
4.560;0.6;0.1;3;0.4;34;36;189;0;
4.586;0.6;0.5;3;0.4;34;36;189;0;
4.610;0.6;0.5;4;0.4;34;36;189;0;
4.636;0.6;0.5;4;1.1;34;36;189;0;
4.661;0.6;0.5;4;1.1;34;36;189;0;
4.686;0.6;0.5;4;1.1;34;36;189;0;
4.710;0.6;0.5;4;1.1;34;36;189;0;
4.736;0.6;0.5;4;1.1;34;36;189;0;
4.761;1.4;0.5;4;1.1;34;36;189;0;
4.786;1.4;1.3;4;1.1;34;36;189;0;
4.811;1.4;1.3;5;1.1;34;36;189;0;
4.836;1.4;1.3;5;1.6;34;36;189;0;
4.860;1.4;1.3;5;1.6;33;36;189;0;
4.886;1.4;1.3;5;1.6;33;36;189;0;
4.911;1.4;1.3;5;1.6;33;36;189;0;
4.936;1.4;1.3;5;1.6;33;36;189;0;
4.960;1.4;1.3;5;1.6;33;36;189;0;
4.986;1.4;1.5;5;1.6;33;36;189;0;
5.010;1.4;1.5;7;1.6;33;36;189;0;
5.072;1.4;1.5;7;1.6;33;36;189;0;
5.096;1.4;1.5;7;1.6;33;36;189;0;
5.121;1.4;1.5;7;2.7;33;36;189;0;
5.145;1.4;1.5;7;2.7;33;36;189;0;
5.170;1.4;1.5;7;2.7;33;36;189;0;
5.195;1.4;1.5;7;2.7;33;36;287;0;
5.220;1.4;1.5;7;2.7;33;36;287;0;
5.246;2.2;1.5;7;2.7;33;36;287;0;
5.264;2.2;1.9;7;2.7;33;36;287;0;
5.289;2.2;1.9;9;2.7;33;36;287;0;
5.314;2.2;1.9;9;3.5;33;36;287;0;
5.339;2.2;1.9;9;3.5;33;36;287;0;
5.365;2.2;1.9;9;3.5;33;36;287;0;
5.381;2.2;1.9;9;3.5;33;36;297;0;
5.404;2.2;1.9;9;3.5;33;36;297;0;
5.431;3.3;1.9;9;3.5;33;36;297;0;
5.455;3.3;3;9;3.5;33;36;297;0;
5.479;3.3;3;9;3.5;33;36;297;0;
5.504;3.3;3;9;3.9;33;36;297;0;
5.530;3.3;3;9;3.9;34;36;297;0;
5.555;3.3;3;9;3.9;34;36;297;0;
5.580;3.3;3;9;3.9;34;36;296;0;
5.606;3.3;3;9;3.9;34;36;296;0;
5.631;3.8;3;9;3.9;34;36;296;0;
5.656;3.8;3.9;9;3.9;34;36;296;0;
5.682;3.8;3.9;11;3.9;34;36;296;0;
5.706;3.8;3.9;11;4.4;34;36;296;0;
5.732;3.8;3.9;11;4.4;33;36;296;0;
5.757;3.8;3.9;11;4.4;33;36;296;0;
5.782;3.8;3.9;11;4.4;33;36;298;0;
5.806;3.8;3.9;11;4.4;33;36;298;0;
5.832;5.4;3.9;11;4.4;33;36;298;0;
5.857;5.4;5;11;4.4;33;36;298;0;
5.882;5.4;5;12;4.4;33;36;298;0;
5.907;5.4;5;12;5;33;36;298;0;
5.932;5.4;5;12;5;33;36;298;0;
5.956;5.4;5;12;5;33;36;298;0;
5.982;5.4;5;12;5;33;36;398;0;
6.007;5.4;5;12;5;33;36;398;0;
6.032;6.6;5;12;5;33;36;398;0;
6.057;6.6;6.2;12;5;33;36;398;0;
6.082;6.6;6.2;14;5;33;36;398;0;
6.107;6.6;6.2;14;5.6;33;36;398;0;
6.132;6.6;6.2;14;5.6;33;36;398;0;
6.157;6.6;6.2;14;5.6;33;36;398;0;
6.183;6.6;6.2;14;5.6;33;36;406;0;
6.208;6.6;6.2;14;5.6;33;36;406;0;
6.234;7.6;6.2;14;5.6;33;36;406;0;
6.258;7.6;7.5;14;5.6;33;36;406;0;
6.285;7.6;7.5;16;5.6;33;36;406;0;
6.310;7.6;7.5;16;6.4;33;36;406;0;
6.336;7.6;7.5;16;6.4;33;36;406;0;
6.361;7.6;7.5;16;6.4;33;36;406;0;
6.386;7.6;7.5;16;6.4;33;36;406;0;
6.411;7.6;7.5;16;6.4;33;36;406;0;
6.436;9.7;7.5;16;6.4;33;36;406;0;
6.462;9.7;9.1;16;6.4;33;36;406;0;
6.486;9.7;9.1;18;6.4;33;36;406;0;
6.511;9.7;9.1;18;7.2;33;36;406;0;
6.536;9.7;9.1;18;7.2;33;36;406;0;
6.561;9.7;9.1;18;7.2;33;36;406;0;
6.586;9.7;9.1;18;7.2;33;36;466;0;
6.610;9.7;9.1;18;7.2;33;36;466;0;
6.636;11;9.1;18;7.2;33;36;466;0;
6.661;11;10.6;18;7.2;33;36;466;0;
6.686;11;10.6;19;7.2;33;36;466;0;
6.712;11;10.6;19;5.5;33;36;466;0;
6.729;11;10.6;19;5.5;33;36;466;0;
6.754;11;10.6;19;5.5;33;36;466;0;
6.779;11;10.6;19;5.5;33;36;473;0;
6.804;11;10.6;19;5.5;33;36;473;0;
6.828;12.7;10.6;19;5.5;33;36;473;0;
6.853;12.7;12.2;19;5.5;33;36;473;0;
6.877;12.7;12.2;21;5.5;33;36;473;0;
6.903;12.7;12.2;21;5.1;33;36;473;0;
6.954;12.7;13.3;21;5.1;33;36;473;0;
6.979;12.7;13.3;22;5.1;33;36;473;0;
7.004;12.7;13.3;22;5.2;33;36;473;0;
7.028;12.7;13.3;22;5.2;34;36;473;0;
7.054;12.7;13.3;22;5.2;34;36;473;0;
7.078;12.7;13.3;22;5.2;34;36;487;0;
7.103;12.7;13.3;22;5.2;34;36;487;0;
7.127;15.7;13.3;22;5.2;34;36;487;0;
7.153;15.7;15;22;5.2;34;36;487;0;
7.178;15.7;15;23;5.2;34;36;487;0;
7.203;15.7;15;23;5.4;34;36;487;0;
7.227;15.7;15;23;5.4;34;36;487;0;
7.253;15.7;15;23;5.4;34;36;487;0;
7.277;15.7;15;23;5.4;34;36;487;0;
7.303;15.7;15;23;5.4;34;36;487;0;
7.327;17.7;15;23;5.4;34;36;487;0;
7.352;17.7;16.9;23;5.4;34;36;487;0;
7.377;17.7;16.9;25;5.4;34;36;487;0;
7.403;17.7;16.9;25;5.6;34;36;487;0;
7.427;17.7;16.9;25;5.6;33;36;487;0;
7.453;17.7;16.9;25;5.6;33;36;487;0;
7.477;17.7;16.9;25;5.6;33;36;486;0;
7.503;17.7;16.9;25;5.6;33;36;486;0;
7.528;19.2;16.9;25;5.6;33;36;486;0;
7.553;19.2;18.8;25;5.6;33;36;486;0;
7.578;19.2;18.8;26;5.6;33;36;486;0;
7.603;19.2;18.8;26;5.8;33;36;486;0;
7.627;19.2;18.8;26;5.8;33;36;486;0;
7.653;19.2;18.8;26;5.8;33;36;486;0;
7.678;19.2;18.8;26;5.8;33;36;487;0;
7.703;19.2;18.8;26;5.8;33;36;487;0;
7.727;21.4;18.8;26;5.8;33;36;487;0;
7.753;21.4;20.7;26;5.8;33;36;487;0;
7.778;21.4;20.7;28;5.8;33;36;487;0;
7.803;21.4;20.7;28;6.1;33;36;487;0;
7.830;21.4;20.7;28;6.1;34;36;487;0;
7.855;21.4;20.7;28;6.1;34;36;487;0;
7.880;21.4;20.7;28;6.1;34;36;487;0;
7.904;21.4;20.7;28;6.1;34;36;487;0;
7.930;23.2;20.7;28;6.1;34;36;487;0;
7.954;23.2;22.7;28;6.1;34;36;487;0;
7.980;23.2;22.7;29;6.1;34;36;487;0;
8.004;23.2;22.7;29;6.4;34;36;487;0;
8.029;23.2;22.7;29;6.4;34;36;487;0;
8.054;23.2;22.7;29;6.4;34;36;487;0;
8.079;23.2;22.7;29;6.4;34;36;487;0;
8.104;23.2;22.7;29;6.4;34;36;487;0;
8.130;25.3;22.7;29;6.4;34;36;487;0;
8.155;25.3;24.8;29;6.4;34;36;487;0;
8.180;25.3;24.8;29;6.4;34;36;487;0;
8.204;25.3;24.8;29;6.6;34;36;487;0;
8.231;25.3;24.8;29;6.6;34;36;487;0;
8.257;25.3;24.8;29;6.6;34;36;487;0;
8.282;25.3;24.8;29;6.6;34;36;517;0;
8.306;25.3;24.8;29;6.6;34;36;517;0;
8.332;27.3;24.8;29;6.6;34;36;517;0;
8.356;27.3;26.9;29;6.6;34;36;517;0;
8.382;27.3;26.9;31;6.6;34;36;517;0;
8.406;27.3;26.9;31;6.8;34;36;517;0;
8.432;27.3;26.9;31;6.8;34;36;517;0;
8.456;27.3;26.9;31;6.8;34;36;517;0;
8.482;27.3;26.9;31;6.8;34;36;594;0;
8.506;27.3;26.9;31;6.8;34;36;594;0;
8.532;29.8;26.9;31;6.8;34;36;594;0;
8.557;29.8;29.1;31;6.8;34;36;594;0;
8.582;29.8;29.1;32;6.8;34;36;594;0;
8.606;29.8;29.1;32;7;34;36;594;0;
8.632;29.8;29.1;32;7;34;36;594;0;
8.656;29.8;29.1;32;7;34;36;594;0;
8.674;29.8;29.1;32;7;34;36;595;0;
8.701;29.8;29.1;32;7;34;36;595;0;
8.725;32.6;29.1;32;7;34;36;595;0;
8.752;32.6;31.6;32;7;34;36;595;0;
8.777;32.6;31.6;33;7;34;36;595;0;
8.830;32.6;32.8;33;7;34;36;595;0;
8.855;32.6;32.8;33;7;34;36;595;0;
8.880;32.6;32.8;33;7.3;34;36;595;0;
8.907;32.6;32.8;33;7.3;34;36;595;0;
8.931;32.6;32.8;33;7.3;34;36;595;0;
8.956;32.6;32.8;33;7.3;34;36;595;0;
8.982;32.6;32.8;33;7.3;34;36;595;0;
9.006;36.2;32.8;33;7.3;34;36;595;0;
9.032;36.2;35.3;33;7.3;34;36;595;0;
9.056;36.2;35.3;34;7.3;34;36;595;0;
9.082;36.2;35.3;34;7.5;34;36;595;0;
9.107;36.2;35.3;34;7.5;34;36;595;0;
9.132;36.2;35.3;34;7.5;34;36;595;0;
9.157;36.2;35.3;34;7.5;34;36;595;0;
9.182;36.2;35.3;34;7.5;34;36;595;0;
9.206;38.6;35.3;34;7.5;34;36;595;0;
9.232;38.6;37.9;34;7.5;34;36;595;0;
9.257;38.6;37.9;36;7.5;34;36;595;0;
9.282;38.6;37.9;36;7.7;34;36;595;0;
9.308;38.6;37.9;36;7.7;34;36;595;0;
9.333;38.6;37.9;36;7.7;34;36;595;0;
9.358;38.6;37.9;36;7.7;34;36;595;0;
9.384;38.6;37.9;36;7.7;34;36;595;0;
9.409;41;37.9;36;7.7;34;36;595;0;
9.435;41;40.6;36;7.7;34;36;595;0;
9.460;41;40.6;36;7.7;34;36;595;0;
9.486;41;40.6;36;7.8;34;36;595;0;
9.511;41;40.6;36;7.8;34;36;595;0;
9.536;41;40.6;36;7.8;34;36;595;0;
9.561;41;40.6;36;7.8;34;36;595;0;
9.587;41;40.6;36;7.8;34;36;595;0;
9.612;43.9;40.6;36;7.8;34;36;595;0;
9.637;43.9;43.3;36;7.8;34;36;595;0;
9.664;43.9;43.3;37;7.8;34;36;595;0;
9.690;43.9;43.3;37;7.9;34;36;595;0;
9.715;43.9;43.3;37;7.9;34;36;595;0;
9.739;43.9;43.3;37;7.9;34;36;595;0;
9.765;43.9;43.3;37;7.9;34;36;595;0;
9.789;43.9;43.3;37;7.9;34;36;595;0;
9.815;46.4;43.3;37;7.9;34;36;595;0;
9.840;46.4;46;37;7.9;34;36;595;0;
9.865;46.4;46;41;7.9;34;36;595;0;
9.890;46.4;46;41;8.3;34;36;595;0;
9.915;46.4;46;41;8.3;34;36;595;0;
9.940;46.4;46;41;8.3;34;36;595;0;
9.965;46.4;46;41;8.3;34;36;595;0;
9.990;46.4;46;41;8.3;34;36;595;0;
10.016;53.2;46;41;8.3;34;36;595;0;
10.040;53.2;51.1;41;8.3;34;36;595;0;
10.066;53.2;51.1;44;8.3;34;36;595;0;
10.090;53.2;51.1;44;8.8;34;36;595;0;
10.116;53.2;51.1;44;8.8;34;36;595;0;
10.140;53.2;51.1;44;8.8;34;36;595;0;
10.166;53.2;51.1;44;8.8;34;36;595;0;
10.190;53.2;51.1;44;8.8;34;36;595;0;
10.216;55.7;51.1;44;8.8;34;36;595;0;
10.240;55.7;55.4;44;8.8;34;36;595;0;
10.266;55.7;55.4;40;8.8;34;36;595;0;
10.290;55.7;55.4;40;8.3;34;36;595;0;
10.316;55.7;55.4;40;8.3;34;36;595;0;
10.340;55.7;55.4;40;8.3;34;36;595;0;
10.366;55.7;55.4;40;8.3;34;36;595;0;
10.391;55.7;55.4;40;8.3;34;36;595;0;
10.416;57.1;55.4;40;8.3;34;36;595;0;
10.440;57.1;57;40;8.3;34;36;595;0;
10.467;57.1;57;38;8.3;34;36;595;0;
10.491;57.1;57;38;8;34;36;595;0;
10.518;57.1;57;38;8;34;36;595;0;
10.543;57.1;57;38;8;34;36;595;0;
10.570;57.1;57;38;8;34;36;595;0;
10.595;57.1;57;38;8;34;36;595;0;
10.621;57.4;57;38;8;34;36;595;0;
10.646;57.4;57.8;38;8;34;36;595;0;
10.671;57.4;57.8;36;8;34;36;595;0;
10.733;57.4;58;36;8;34;36;595;0;
10.756;57.4;58;37;8;34;36;595;0;
10.782;57.4;58;37;7.7;34;36;595;0;
10.806;57.4;58;37;7.7;34;36;595;0;
10.832;57.4;58;37;7.7;34;36;595;0;
10.857;57.4;58;37;7.7;34;36;595;0;
10.882;57.4;58;37;7.7;34;36;595;0;
10.906;59.4;58;37;7.7;34;36;595;0;
10.932;59.4;58.3;37;7.7;34;36;595;0;
10.956;59.4;58.3;37;7.7;34;36;595;0;
10.982;59.4;58.3;37;7.6;34;36;595;0;
11.007;59.4;58.3;37;7.6;34;36;595;0;
11.032;59.4;58.3;37;7.6;34;36;595;0;
11.056;59.4;58.3;37;7.6;34;36;595;0;
11.082;59.4;58.3;37;7.6;34;36;595;0;
11.107;59.5;58.3;37;7.6;34;36;595;0;
11.132;59.5;58.6;37;7.6;34;36;595;0;
11.157;59.5;58.6;37;7.6;34;36;595;0;
11.182;59.5;58.6;37;7.5;34;36;595;0;
11.207;59.5;58.6;37;7.5;34;36;595;0;
11.232;59.5;58.6;37;7.5;34;36;595;0;
11.257;59.5;58.6;37;7.5;34;36;595;0;
11.282;59.5;58.6;37;7.5;34;36;595;0;
11.307;58.7;58.6;37;7.5;34;36;595;0;
11.332;58.7;58.8;37;7.5;34;36;595;0;
11.357;58.7;58.8;36;7.5;34;36;595;0;
11.374;58.7;58.8;36;7.4;34;36;595;0;
11.400;58.7;58.8;36;7.4;34;36;595;0;
11.424;58.7;58.8;36;7.4;34;36;595;0;
11.450;58.7;58.8;36;7.4;34;36;595;0;
11.474;58.7;58.8;36;7.4;34;36;595;0;
11.500;58.9;58.8;36;7.4;34;36;595;0;
11.524;58.9;59;36;7.4;34;36;595;0;
11.550;58.9;59;36;7.4;34;36;595;0;
11.574;58.9;59;36;7.3;34;36;595;0;
11.600;58.9;59;36;7.3;34;36;595;0;
11.624;58.9;59;36;7.3;34;36;595;0;
11.650;58.9;59;36;7.3;34;36;639;0;
11.674;58.9;59;36;7.3;34;36;639;0;
11.700;59.1;59;36;7.3;34;36;639;0;
11.725;59.1;59.1;36;7.3;34;36;639;0;
11.750;59.1;59.1;35;7.3;34;36;639;0;
11.774;59.1;59.1;35;7.3;34;36;639;0;
11.800;59.1;59.1;35;7.3;34;36;639;0;
11.824;59.1;59.1;35;7.3;34;36;639;0;
11.851;59.1;59.1;35;7.3;34;36;691;0;
11.875;59.1;59.1;35;7.3;34;36;691;0;
11.903;58.7;59.1;35;7.3;34;36;691;0;
11.928;58.7;59.2;35;7.3;34;36;691;0;
11.952;58.7;59.2;35;7.3;34;36;691;0;
11.978;58.7;59.2;35;7.2;34;36;691;0;
12.003;58.7;59.2;35;7.2;34;36;691;0;
12.028;58.7;59.2;35;7.2;34;36;691;0;
12.054;58.7;59.2;35;7.2;34;36;716;0;
12.079;58.7;59.2;35;7.2;34;36;716;0;
12.105;59.1;59.2;35;7.2;34;36;716;0;
12.130;59.1;59.2;35;7.2;34;36;716;0;
12.148;59.1;59.2;35;7.2;34;36;716;0;
12.165;59.1;59.2;35;7.2;34;36;716;0;
12.191;59.1;59.2;35;7.2;34;36;716;0;
12.216;59.1;59.2;35;7.2;34;36;716;0;
12.240;59.1;59.2;35;7.2;34;36;754;0;
12.266;59.1;59.2;35;7.2;34;36;754;0;
12.290;58.7;59.2;35;7.2;34;36;754;0;
12.316;58.7;59.2;35;7.2;34;36;754;0;
12.340;58.7;59.2;34;7.2;34;36;754;0;
12.366;58.7;59.2;34;7.2;34;36;754;0;
12.391;58.7;59.2;34;7.2;34;36;754;0;
12.417;58.7;59.2;34;7.2;34;36;754;0;
12.441;58.7;59.2;34;7.2;34;36;824;0;
12.468;58.7;59.2;34;7.2;34;36;824;0;
12.493;59.2;59.2;34;7.2;34;36;824;0;
12.513;59.2;59.5;34;7.2;34;36;824;0;
12.531;59.2;59.5;35;7.2;34;36;824;0;
12.549;59.2;59.5;35;7.2;34;36;824;0;
12.610;59.2;59.7;35;7.2;34;36;824;0;
12.635;59.2;59.7;36;7.2;34;36;824;0;
12.660;59.2;59.7;36;7.2;34;36;824;0;
12.686;59.2;59.7;36;7.2;34;36;824;0;
12.711;59.2;59.7;36;7.2;34;36;824;0;
12.737;59.2;59.7;36;7.2;34;36;825;0;
12.762;59.2;59.7;36;7.2;34;36;825;0;
12.788;59.5;59.7;36;7.2;34;36;825;0;
12.814;59.5;60.2;36;7.2;34;36;825;0;
12.831;59.5;60.2;34;7.2;34;36;825;0;
12.857;59.5;60.2;34;7.2;34;36;825;0;
12.883;59.5;60.2;34;7.2;34;36;825;0;
12.907;59.5;60.2;34;7.2;34;36;825;0;
12.934;59.5;60.2;34;7.2;34;36;825;0;
12.959;59.5;60.2;34;7.2;34;36;825;0;
12.985;61.1;60.2;34;7.2;34;36;825;0;
13.011;61.1;60.8;34;7.2;34;36;825;0;
13.037;61.1;60.8;35;7.2;34;36;825;0;
13.063;61.1;60.8;35;7.2;34;36;825;0;
13.087;61.1;60.8;35;7.2;34;36;825;0;
13.113;61.1;60.8;35;7.2;34;36;825;0;
13.137;61.1;60.8;35;7.2;34;36;825;0;
13.164;61.1;60.8;35;7.2;34;36;825;0;
13.189;61.6;60.8;35;7.2;34;36;825;0;
13.215;61.6;61.4;35;7.2;34;36;825;0;
13.240;61.6;61.4;35;7.2;34;36;825;0;
13.267;61.6;61.4;35;7.2;34;36;825;0;
13.291;61.6;61.4;35;7.2;34;36;825;0;
13.317;61.6;61.4;35;7.2;34;36;825;0;
13.343;61.6;61.4;35;7.2;34;36;825;0;
13.370;61.6;61.4;35;7.2;34;36;825;0;
13.396;62.1;61.4;35;7.2;34;36;825;0;
13.420;62.1;62.4;35;7.2;34;36;825;0;
13.447;62.1;62.4;36;7.2;34;36;825;0;
13.464;62.1;62.4;36;7.2;34;36;825;0;
13.488;62.1;62.4;36;7.2;34;36;825;0;
13.515;62.1;62.4;36;7.2;34;36;825;0;
13.541;62.1;62.4;36;7.2;34;36;825;0;
13.567;62.1;62.4;36;7.2;34;36;825;0;
